"Date","League","Type","Anatomical.Knowledge","Ancient.Waystones","Apparitions","Army.of.Bones","Assassin.s.Haste","Atziri.s.Reign","Blood.Sacrifice","Brawn","Brittle.Barrier","Brute.Force.Solution","Careful.Planning","Cheap.Construction","Chill.of.Corruption","Clear.Mind","Coated.Shrapnel","Cold.Steel","Combustibles","Conqueror.s.Efficiency","Conqueror.s.Longevity","Conqueror.s.Potency","Corrupted.Energy","Dead.Reckoning","Efficient.Training","Eldritch.Knowledge","Emperor.s.Cunning","Emperor.s.Mastery","Emperor.s.Might","Emperor.s.Wit","Energised.Armour","Energy.From.Within","Fertile.Mind","Fevered.Mind","Fireborn","Fluid.Motion","Fortified.Legion","Fragile.Bloom","Fragility","Grand.Spectrum","Growing.Agony","Hair.Trigger","Healthy.Mind","Hidden.Potential","Hotfooted","Hungry.Abyss","Inertia","Inspired.Learning","Intuitive.Leap","Izaro.s.Turmoil","Lioneye.s.Fall","Malicious.Intent","Mantra.of.Flames","Martial.Artistry","Might.in.All.Forms","Mutated.Growth","Pacifism","Pitch.Darkness","Poacher.s.Aim","Powerlessness","Pugilist","Rain.of.Splinters","Rapid.Expansion","Reckless.Defence","Rolling.Flames","Sacrificial.Harvest","Self.Flagellation","Shattered.Chains","Spire.of.Stone","Spirit.Guards","Spirited.Response","Static.Electricity","Steel.Spirit","Survival.Instincts","Survival.Secrets","Survival.Skills","The.Vigil","Unending.Hunger","Unstable.Payload","Vaal.Sentencing","Volley.Fire","Warlord.s.Reach","Weight.of.Sin","Weight.of.the.Empire","Winter.s.Bounty","Collateral.Damage","Combat.Focus","Fight.for.Survival","First.Snow","From.Dust","Frozen.Trail","Hazardous.Research","Inevitability","Might.and.Influence","Might.of.the.Meek","Omen.on.the.Winds","Overwhelming.Odds","Primordial.Eminence","Primordial.Harmony","Primordial.Might","Pure.Talent","Ring.of.Blades","Soul.s.Wick","Spreading.Rot","Sudden.Ignition","Tempered.Flesh","Tempered.Mind","Tempered.Spirit","The.Anima.Stone","The.Blue.Dream","The.Blue.Nightmare","The.Golden.Rule","The.Green.Dream","The.Green.Nightmare","The.Long.Winter","The.Red.Dream","The.Red.Nightmare","To.Dust","Transcendent.Flesh","Transcendent.Mind","Transcendent.Spirit","Unnatural.Instinct","Violent.Dead","Watcher.s.Eye","Wildfire","Winter.Burial","Brutal.Restraint","Divide.and.Conquer","Elegant.Hubris","Glorious.Vanity","Lethal.Pride","Militant.Faith","Fortress.Covenant","Quickening.Covenant","Thread.of.Hope","NA."
2016-12-09,"Standard","UniqueJewel",3,2.11891,0.21327,0.59073,0.21327,3.06145,0.21327,0.21291,0.268,3.40727,0.22891,0.85345,18.85091,2.26909,1,0.21745,1,0.99964,0.16891,0.63491,1.77327,0.64055,0.20782,0.72364,338.61382,459.716,115.47291,360.01436,0.24491,29.39818,0.39018,49.57873,19.91818,0.21945,0.24,0.21327,0.552,19.85564,0.21327,0.92527,0.21327,0.84745,0.21327,4.97018,0.21327,6.52236,24.45618,39.12909,4.41745,0.21327,1.10782,1,0.21345,1,0.29473,0.21327,0.23909,0.49345,0.23691,1,0.21327,31.60582,0.77055,47.72091,0.80055,0.11073,0.99564,0.52491,0.21327,1.09418,0.19055,0.21018,0.21327,0.20164,0.14,1,1,2.08564,11.45182,0.43364,0.99255,0.18945,0.126,0,0,0,0,0,0,0,0,0,0,0,0,52.08418,71.702,803.19154,0,0,0,0,0,0,0,0,2271.01837,4905.88091,0,0,0,0,0,2979.43125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Standard","UniqueJewel",3,1.72375,0.22446,0.57161,0.21911,3.75464,0.21768,0.21679,0.47214,2.49393,0.21768,0.68911,18.42643,3.23893,1.59071,0.20946,1,0.9725,0.21143,0.81482,1.655,0.97357,0.22161,0.33411,373.35625,475.14518,117.625,387.37946,0.24,39.00518,0.65607,45.70446,20,0.23,0.31982,0.26036,0.5975,20.16571,0.21179,0.98143,0.22071,0.97125,0.21768,6.06625,0.21232,5.91464,25.205,38.56821,4.02839,0.21768,1.97161,1,0.21946,1,0.24125,0.21768,0.24143,0.70625,0.24,1.06982,0.21768,31.14857,0.72911,47.48857,0.65768,0.09571,0.88286,0.36143,0.21768,2.17696,0.21768,0.21768,0.21768,0.19375,0.19821,1,1.02071,1.95589,11.10768,0.47964,1,0.18714,0.12732,0,0,0,0,0,0,0,0,0,0,0,0,41.24554,64.34,878.44786,0,0,0,0,0,0,0,0,1901.56768,4681.54143,0,0,0,0,0,2676.98393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Standard","UniqueJewel",3,1.03873,0.21927,0.748,0.22,3.26527,0.22,0.19927,0.92673,3.79127,0.284,0.26,11.49436,2.50655,1.668,0.21382,1,1,0.21891,0.93345,2.65618,0.79927,0.24127,0.36564,338.01927,480.27582,116.24418,387.48091,0.22236,29.31345,0.77964,42.738,20,0.22818,0.28382,0.33982,0.91164,22.45218,0.202,0.83709,0.242,1,0.22,6.226,0.20618,5.78764,27.23018,39.48182,3.99564,0.22,1.02364,1,0.35164,1,0.23509,0.21945,0.22,0.84691,0.22,1,0.22,35.41436,0.55291,41.43982,0.85873,0.09873,0.97127,0.36564,0.22,1.892,0.19527,0.22,0.21964,0.08909,0.22,1.00236,1.10218,2.69,13.83836,0.90964,1,0.18709,0.10255,0,0,0,0,0,0,0,0,0,0,0,0,22.99582,50.74436,746.75382,0,0,0,0,0,0,0,0,1023.60127,3991.05327,0,0,0,0,0,2244.77308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-12,"Standard","UniqueJewel",3.01473,1,0.218,0.45491,0.23109,2.962,0.23109,0.202,0.80236,4.10455,0.22855,0.33109,19.39818,2.28891,1.62582,0.23109,1,0.992,0.21673,0.77636,3.65982,0.91764,0.24073,0.59055,293.42473,480.50636,116.55909,387.67,0.28091,22.67091,0.91473,48.31127,19.85145,0.26745,0.27218,0.25018,1,19.93091,0.204,0.83509,0.22982,1,0.23109,9.50745,0.19109,5.006,25.12473,42.32564,3.99273,0.23109,1.098,1,0.33745,1,0.26891,0.226,0.23109,0.43982,0.23109,0.99564,0.23109,32.62945,0.62236,46.492,0.77945,0.13182,0.992,0.23291,0.23109,1.45273,0.17091,0.23109,0.23109,0.16782,0.22145,1.01618,1.43127,4.25945,16.11036,0.87491,1.68691,0.17291,0.19291,0,0,0,0,0,0,0,0,0,0,0,0,19.58109,52.11709,726.498,0,0,0,0,0,0,0,0,1177.02542,3993.00345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-13,"Standard","UniqueJewel",3,1,0.22125,0.53821,0.235,2.83964,0.235,0.235,0.53571,4.82536,0.22554,0.4975,22.82768,2.43464,1.12125,0.235,1,0.99839,0.13125,0.47857,3.88286,0.88839,0.23607,0.48054,297.21054,516.54357,121.20304,400.41839,0.26518,17.51893,1.02554,54.74571,19.97964,0.27286,0.24375,0.23375,1,19.02536,0.13661,0.74929,0.235,1,0.235,11.76982,0.22893,4.88339,28.11554,39.03268,4.3175,0.235,1.12821,1,0.40857,1,0.38089,0.23571,0.235,0.43179,0.235,0.87321,0.235,30.00857,0.76429,62.30018,0.95304,0.14857,0.885,0.235,0.23607,1.62268,0.18911,0.235,0.22929,0.21143,0.21161,1,1.96893,4.24036,14.28643,0.77661,1.97536,0.16143,0.23214,0,0,0,0,0,0,0,0,0,0,0,0,16.08643,54.97643,841.13024,0,0,0,0,0,0,0,0,1269.23643,4137.12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,"Standard","UniqueJewel",2.7125,1,0.22732,0.30036,0.24964,2.90964,0.26643,0.24696,0.545,3.5925,0.24875,0.36536,19.21661,1.51911,1.40357,0.24964,1.00393,1,0.21571,0.73286,3.73268,0.43768,0.24964,0.46357,249.66089,476.72214,123.00232,314.21125,0.31536,17.60321,0.96768,41.24821,17.91536,0.37018,0.24964,0.24964,1,17.42607,0.17625,0.42714,0.24964,0.83893,0.24964,14.57821,0.15429,5.03321,28.24786,40.56518,4.79125,0.24964,1,0.97696,0.44643,1,0.28196,0.2475,0.24964,0.40518,0.24964,0.9825,0.24964,26.20875,0.9275,91.24768,0.61,0.12054,1,0.24964,0.24964,2.39911,0.20696,0.24964,0.24625,0.24946,0.22821,1,1.68982,4.28964,13.76357,0.79464,2.00821,0.16732,0.24964,0,0,0,0,0,0,0,0,0,0,0,0,14.00982,50.59518,1018.76212,0,0,0,0,0,0,0,0,1167.42,4173.25643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,"Standard","UniqueJewel",2.84055,1,0.24182,0.62636,0.262,2.93055,0.262,0.23455,0.32364,2.39509,0.26055,0.61945,31.836,1.28982,2.70436,0.262,1.00127,1,0.24036,0.92,2.83618,0.69636,0.26218,0.29873,235.594,435.21345,121.474,287.21436,0.28709,13.00182,1,43.26436,19.38236,0.40855,0.28018,0.262,1,15.04673,0.25236,0.77927,0.262,0.94255,0.262,16.51145,0.22255,6.80127,24.68545,40.23582,4.95436,0.262,1,1,0.462,1.00291,0.278,0.24418,0.262,0.41455,0.28036,1,0.262,26.09509,0.81145,77.33964,0.68091,0.156,0.88582,0.26491,0.262,1.18073,0.20636,0.262,0.262,0.26182,0.238,1,1.23509,4.23509,14.65509,0.97364,1.93382,0.22327,0.262,0,0,0,0,0,0,0,0,0,0,0,0,13.19291,41.30582,994.23855,0,0,0,0,0,0,0,0,1123.62164,4044.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,"Standard","UniqueJewel",2.99018,1,0.182,0.66345,0.26491,2.996,0.26491,0.14073,0.60364,3.80382,0.26291,0.37164,25.84691,1.29364,1.46964,0.26491,1.01164,0.99964,0.22018,0.79564,2.32073,0.73636,0.30909,0.41255,298.30709,498.22364,125.80782,388.57582,0.37964,16.14291,1,46.04436,18.98091,0.66145,0.39273,0.29255,0.99891,14.52073,0.26491,0.99618,0.28036,0.994,0.26491,15.95418,0.26473,6.81436,21.31218,40.12418,4.72873,0.26491,1.20564,1,0.60255,1.01236,0.26818,0.262,0.26491,0.44236,0.296,1.01055,0.26491,27.366,0.98455,58.79345,0.68473,0.13382,0.99836,0.26491,0.26491,1.01545,0.24018,0.26491,0.26491,0.26491,0.23036,1,1.88545,4.00855,12.248,0.86691,1.04527,0.18727,0.31036,0,0,0,0,0,0,0,0,0,0,0,0,11.962,31.482,856.668,0,0,0,0,0,0,0,0,1246.42945,0,0,0,3296.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Standard","UniqueJewel",2.13232,1,0.16089,0.65411,0.26536,3.47804,0.26536,0.20411,0.58589,2.73696,0.24982,0.44429,24.78321,1.69571,1.45125,0.26536,1.01464,0.79339,0.25768,0.49304,1.61839,0.48446,0.32661,0.44821,239.45161,497.89893,139.70625,396.49107,0.27125,15.27429,1.00357,45.01375,19.76911,0.29589,0.37393,0.26536,1,14.03411,0.23786,0.95375,0.26536,1,0.27161,11.13571,0.25714,5.96107,21.89946,41.985,4.71107,0.2625,1.10911,1,0.5175,1,0.35821,0.24429,0.26536,0.44304,0.34768,1.00714,0.26536,30.49786,0.93196,55.78982,0.67143,0.18268,0.88304,0.28571,0.26536,1.62268,0.22321,0.26464,0.26054,0.26536,0.24411,0.95536,1.83714,3.85571,11.37446,0.66643,1,0.24732,0.24893,0,0,0,0,0,0,0,0,0,0,0,0,10.88679,26.795,826.33804,0,0,0,0,0,0,0,0,1257.51321,0,0,0,3179.63982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Standard","UniqueJewel",1.86125,1,0.23,0.63786,0.27054,3.74893,0.27054,0.24321,0.67982,3.12393,0.24161,0.36375,23.55464,1.62107,1.6175,0.28607,1.70482,0.90964,0.26036,0.35268,1.74179,0.41929,0.27429,0.42893,241.12768,536.40071,143.91804,402.09232,0.31196,14.59232,1,38.6525,18.94571,0.27071,0.40643,0.27054,1,14.93571,0.21143,0.74089,0.27054,0.99857,0.25482,8.61339,0.23268,6.09714,22.47375,40.88804,4.39607,0.25857,1,1,0.58286,1,0.27286,0.24357,0.27054,0.50696,0.27679,0.99982,0.27054,28.64482,0.95357,69.79554,0.93232,0.20554,0.955,0.31643,0.26768,1.03071,0.25411,0.27036,0.23839,0.2475,0.18893,0.9075,1.79857,4.24214,12.43196,0.74964,0.99857,0.23625,0.23268,0,0,0,0,0,0,0,0,0,0,0,0,11.71036,32.20643,880.03857,0,0,0,0,0,0,0,0,1302.78848,0,0,0,1117.36875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19,"Standard","UniqueJewel",2.22963,1,0.14241,0.62796,0.26093,1.7663,0.26093,0.20463,0.56963,2.28093,0.22167,0.45704,22.62519,1.27333,2.04574,0.2613,2.25259,0.98611,0.26093,0.33944,2.12444,0.27889,0.26352,0.38222,251.11556,580.21685,123.01667,398.81685,0.25963,15.48037,1,39.57111,17.43148,0.29333,0.26148,0.26185,1.0937,12.45241,0.19759,0.84759,0.25963,1,0.21093,8.62019,0.12481,5.51481,22.67407,36.91037,3.29037,0.21537,1.53315,1.01241,0.49852,1,0.29463,0.22722,0.26093,0.68481,0.26093,1,0.2537,31.08407,0.87648,73.89611,0.60481,0.19241,0.91722,0.26093,0.25407,0.99759,0.15593,0.26093,0.1637,0.24907,0.12167,0.8437,1.82111,2.95722,10.77444,0.92519,0.99426,0.22815,0.08889,0,0,0,0,0,0,0,0,0,0,0,0,15.02481,29.44426,806.81259,0,0,0,0,0,0,0,0,1428.32579,2403.98708,0,0,1331.41407,0,0,0,9800.17895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-20,"Standard","UniqueJewel",2.96143,1,0.19911,0.60411,0.27286,2.12929,0.27286,0.23125,0.58071,2.69625,0.2475,0.54232,26.19536,1.80268,1.29304,0.265,1.29607,0.6775,0.27286,0.63107,1.26893,0.45929,0.39911,0.33696,260.36411,533.46732,120.80036,413.05732,0.28661,15.65804,1.00536,47.37339,11.73143,0.29161,0.27286,0.27321,1.20089,12.32357,0.26482,0.80625,0.27286,1,0.21839,8.70339,0.26893,4.27482,16.90982,40.28714,3.00536,0.23482,1.14732,1,0.43232,1,0.38589,0.22679,0.27286,0.83696,0.32768,1,0.27268,28.98982,0.88857,62.85929,0.38536,0.27036,0.54696,0.27286,0.27214,1,0.20929,0.27286,0.18625,0.27286,0.15464,0.87554,1.74821,3.85179,10.92321,0.75339,0.995,0.26732,0.12821,0,0,0,0,0,0,0,0,0,0,0,0,17.32161,27.19732,754.5475,0,0,0,0,0,0,0,0,1300.55679,2062.34625,0,0,1480.81625,0,0,8684.13333,9735.96429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-21,"Standard","UniqueJewel",2.46571,1,0.21411,0.86054,0.26107,2.46286,0.26107,0.23661,0.5525,2.73143,0.28286,0.28946,25.02518,1.17107,0.90589,0.24196,1.14875,0.59643,0.25804,0.3225,1.43071,0.68607,0.26589,0.35036,260.9625,528.36304,120.62911,399.97339,0.26446,16.84643,1,41.33196,8.00911,0.31071,0.26268,0.25375,1.12875,11.84214,0.25982,0.76018,0.26107,1,0.26054,8.44964,0.27107,4.2725,20.47518,39.86786,3.00571,0.26054,1,1.04214,0.4325,1,0.24321,0.20446,0.26107,0.97571,0.46393,1,0.26107,29.65161,0.93839,60.66518,0.62143,0.25464,0.36268,0.26107,0.26107,1.00143,0.23304,0.26107,0.21125,0.25214,0.20679,1,1.74679,4.80786,10.69446,0.89482,0.81589,0.2575,0.24554,0,0,0,0,0,0,0,0,0,0,0,0,15.12661,23.66,703.77196,0,0,0,0,0,0,0,0,1200.78714,2183.70339,0,0,1452.15875,0,0,8698.75,7263.45732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-22,"Standard","UniqueJewel",2.95618,1,0.27527,0.59564,0.28564,2.124,0.28564,0.23291,0.98091,2.70836,0.24,0.49709,22.09436,1.41182,0.98127,0.28509,1.08527,0.782,0.22982,0.28564,1.33327,0.46945,0.28564,0.47091,263.92527,527.80636,121.92982,340.15909,0.28564,11.84382,0.98127,45.52964,8.65655,0.384,0.37964,0.28564,1.12418,11.05309,0.24982,0.88818,0.26127,1,0.28855,8.93309,0.28564,4.52782,21.22891,34.13673,3.23655,0.28564,1,1,0.51891,1,0.32236,0.28509,0.31345,0.82164,0.38418,0.78509,0.27927,25.72436,0.51964,60.38618,0.89218,0.28345,0.344,0.28564,0.28564,0.98109,0.23291,0.28564,0.24145,0.16964,0.23455,0.992,1.15709,3.64855,9.19727,0.78473,0.998,0.28455,0.19309,0,0,0,0,0,0,0,0,0,0,0,0,14.64927,22.56,614.64545,0,0,0,0,0,0,0,0,1001.55582,2041.36545,0,0,1389.97109,0,0,8105.55473,7345.91745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-23,"Standard","UniqueJewel",3,1,0.28818,0.67255,0.27945,1.70691,0.27945,0.25709,0.67636,2.64909,0.22273,0.29345,26.83182,1.05127,0.96073,0.27345,1.10618,0.97691,0.26164,0.37491,1,0.29927,0.27945,0.336,372.42709,526.62673,163.19964,323.05564,0.28164,8.96727,0.99855,45.84545,8.36309,0.27945,0.30855,0.27945,1.02564,9.80655,0.25509,0.80964,0.27945,1,0.27945,9.192,0.27945,4.51709,21.70873,33.75218,3.83891,0.27945,1,1,0.69455,1,0.35764,0.25291,0.31982,0.91855,0.30455,0.85255,0.27945,27.184,0.45327,49.28745,0.50127,0.27945,0.82164,0.27945,0.27945,1,0.24418,0.27945,0.25236,0.22218,0.252,0.99473,1.10218,2.06945,9.20727,0.41382,0.99327,0.24109,0.15164,0,0,0,0,0,0,0,0,0,0,0,0,14.03655,25.27273,610.65982,0,0,0,0,0,0,0,0,870.94782,1756.96727,0,0,1087.72345,0,0,1194.73382,7335.33564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Standard","UniqueJewel",3.70222,1,0.26222,0.64926,0.27593,2.27611,0.27574,0.22759,0.8387,2.91815,0.2287,0.35148,26.795,1.00407,0.89185,0.21833,1.01278,0.95963,0.27593,0.335,1,0.28333,0.27593,0.29963,376.37556,480.31037,170.98926,192.0113,0.27593,10.39352,1,51.86593,8.09481,0.29722,0.77778,0.27593,1.09944,8.98204,0.25778,0.5213,0.27148,1,0.27593,8.48259,0.27593,4.795,20.01648,40.7487,3.38481,0.27593,1.41704,1,0.73519,1,0.44463,0.24796,0.27667,0.98907,0.29556,0.9687,0.27574,26.7237,0.51463,51.03981,0.56722,0.25463,0.95685,0.27593,0.27593,1,0.22852,0.27593,0.23796,0.26296,0.23685,0.99741,1.11704,2.84944,8.75519,0.31889,0.99611,0.22389,0.18722,0,0,0,0,0,0,0,0,0,0,0,0,14.19981,26.26352,554.09667,0,0,0,0,0,0,0,0,994.93519,1747.84074,0,0,771.50444,0,0,3696.89759,7297.23611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
